subject,trial_global,condition,TIME,FPOGX,FPOGY,LPMM,RPMM,pupil,aoi_current,MEDIA_ID
S01,S01::T04,B,1.2666666666666666,0.38698833458673376,0.37508429059147147,3.699717269993894,3.657043464896653,3.6823363047336626,left,4
S01,S01::T04,B,1.2833333333333334,0.3507819167190474,0.36314070979590374,3.772383189979117,3.7252418322530128,3.752393897485882,left,4
S01,S01::T04,B,1.3,0.3438854771577541,0.4352656292307255,3.591540594378766,3.5622672207342436,3.57590635572652,left,4
S01,S01::T04,B,1.3166666666666667,0.4203000405918609,0.4027891458386758,3.6357891860587133,3.6369565339997503,3.650027858255171,center,4
S01,S01::T04,B,1.3333333333333333,0.3313919345358315,0.38561691224936473,3.683318566929824,3.691254959095662,3.735145489422419,left,4
S01,S01::T04,B,1.35,0.3047148937156027,0.3202890247947057,3.5955316947152656,3.5724182103451234,3.599283967529803,left,4
S01,S01::T04,B,1.3666666666666667,0.23809894042785854,0.33622266371141857,3.7293878294637084,3.738202214239503,3.708834134033505,left,4
S01,S01::T04,B,1.3833333333333333,0.35695649537740026,0.32776485192036,3.658530081832864,3.659833589907045,3.697524101153467,left,4
S01,S01::T04,B,1.4,0.36971634871775155,0.38612894404282255,3.655157229964002,3.708013000631577,3.6594069411026484,left,4
S01,S01::T04,B,1.4166666666666667,0.28169678361810535,0.3885068950319374,3.6548782727664633,3.6869698787547116,3.6746256259370136,left,4
S01,S01::T04,B,1.4333333333333333,0.3407857074319565,0.406100874407368,3.690100230427718,3.708628335992104,3.731568232945163,left,4
S01,S01::T04,B,1.45,0.306926525307739,0.43005539793728736,3.696435117818356,3.6782194893435354,3.6846419843151295,left,4
S01,S01::T04,B,1.4666666666666666,0.3199006555706565,0.34333287010588004,3.7575060338929416,3.748082509077831,3.7454221523832505,left,4
S01,S01::T04,B,1.4833333333333334,0.296347803055878,0.3522959764192991,3.7312929284535183,3.7307344313214017,3.7321209342658257,left,4
S02,S02::T01,A,0.0,0.5472527237237301,0.6628129957576931,3.5418817712137414,3.508622317170256,3.525961012821857,center,1
S02,S02::T01,A,0.016666666666666666,0.5063473702514042,0.6224501437726794,3.54866730255753,3.523212729175412,3.526864667734547,center,1
S02,S02::T01,A,0.03333333333333333,0.5481207649779194,0.5982534993800022,3.4198039172770907,3.459062824517211,3.4033129138481883,center,1
S02,S02::T01,A,0.05,0.5179686666697777,0.6323134131292726,3.4767133369024172,3.448329615503626,3.4810308477283805,center,1
S02,S02::T01,A,0.06666666666666667,0.5397171050674262,0.6277372722166243,3.4778666931441733,3.4261968438324293,3.428736909200704,center,1
S02,S02::T01,A,0.08333333333333333,0.5080707359852413,0.6243077136953548,3.38725554001302,3.3508386604573186,3.3902658504416987,center,1
S02,S02::T01,A,0.1,0.48117976049565825,0.5871125645921373,3.521893698545482,3.5296162855420703,3.5015885767623236,center,1
S02,S02::T01,A,0.11666666666666667,0.5485709177278187,0.6086539500246482,3.538416653292229,3.5594452735239366,3.5303030917189617,center,1
S02,S02::T01,A,0.13333333333333333,0.575476392014136,0.6037639873989911,3.4572650667229894,3.500968882536782,3.465338230797384,center,1
S02,S02::T01,A,0.15,0.5637886356784764,0.6344966547029223,3.5589587005969276,3.5837428518245584,3.537642168805039,center,1
S02,S02::T01,A,0.16666666666666666,0.607734179888626,0.6518805954469143,3.5026922442474513,3.513218466970803,3.5424816926651728,right,1
S02,S02::T01,A,0.18333333333333332,0.5687454071523693,0.6339095256675064,3.540147300639416,3.527366904420288,3.515876118335671,center,1
S02,S02::T01,A,0.2,0.5556697221240445,0.628633142097853,3.4617341551343235,3.487090716381391,3.4825566170555646,center,1
S02,S02::T01,A,0.21666666666666667,0.5602681517825591,0.638636255143228,3.580486514875424,3.585807050449995,3.555026766889409,center,1
S02,S02::T01,A,0.23333333333333334,0.6419028159035296,0.6404545462887065,3.632183470105543,3.627947328619339,3.6231827739465547,right,1
S02,S02::T01,A,0.25,0.5967708475067528,0.5808492720526366,3.411756874563809,3.3988286880384218,3.397545088171873,center,1
S02,S02::T01,A,0.26666666666666666,0.6323953181638778,0.5506467864074749,3.61793295706188,3.5594607230564765,3.567669716737361,right,1
S02,S02::T01,A,0.2833333333333333,0.5887087109936077,0.5938552705861293,3.4613293187613126,3.4561466574194686,3.458450361631392,center,1
S02,S02::T01,A,0.3,0.6134120366597025,0.6377207317607057,3.6240181824771645,3.5718761562339014,3.582761785061547,right,1
S02,S02::T01,A,0.31666666666666665,0.6481957397672625,0.5375045383019799,3.620923681220194,3.597377785914921,3.5963920165249568,right,1
S02,S02::T01,A,0.3333333333333333,0.6915178337239893,0.5442045568356245,3.5086854257978732,3.4677959884498244,3.51765110300229,right,1
S02,S02::T01,A,0.35,0.6207684146727759,0.5760978329559651,3.5224969234096672,3.5659480408571786,3.521707986412535,right,1
S02,S02::T01,A,0.36666666666666664,0.611297905820122,0.5506258675252971,3.5375243989103584,3.481724958839973,3.5526750744836595,right,1
S02,S02::T01,A,0.38333333333333336,0.6651672629629207,0.6007182126891816,3.5771879605168415,3.5397430452091583,3.56769529844958,right,1
S02,S02::T01,A,0.4,0.6740506883533622,0.5645349220245829,3.512944958068537,3.5441929963556564,3.5555359681449112,right,1
S02,S02::T01,A,0.4166666666666667,0.6561065030963389,0.5869662734136577,3.6117514831681805,3.671333743240035,3.6436194732365568,right,1
S02,S02::T01,A,0.43333333333333335,0.7161146705701954,0.5635869472815414,3.4959507725018586,3.5060414216217226,3.489305913411047,right,1
S02,S02::T01,A,0.45,0.6149692830254814,0.5628245870220584,3.5471357212934587,3.5602714291442803,3.5617893227203132,right,1
S02,S02::T01,A,0.4666666666666667,0.647488817472989,0.5028216992802446,3.6269212174045133,3.6473164241666858,3.639966937795065,right,1
S02,S02::T01,A,0.48333333333333334,0.6770429876079781,0.5167614240013523,3.537570469151595,3.5923541513185477,3.5930048794191984,right,1
S02,S02::T01,A,0.5,0.6465634751600483,0.465879119056789,3.630905231187447,3.6476327108948166,3.6049887607323132,right,1
S02,S02::T01,A,0.5166666666666667,0.6887217006242566,0.5028532812166816,3.632534852678699,3.6153325004472654,3.611693450930493,right,1
S02,S02::T01,A,0.5333333333333333,0.676380316207593,0.5057871688387789,3.654365230385137,3.7007581495575006,3.6969791600872917,right,1
S02,S02::T01,A,0.55,0.6662435914352393,0.5320376179869792,3.6426121269605125,3.669229411633549,3.6917441155139867,right,1
S02,S02::T01,A,0.5666666666666667,0.7576333893681024,0.4748108772889954,3.575379890322515,3.5737343553989303,3.580730865936189,right,1
S02,S02::T01,A,0.5833333333333334,0.6363343268906755,0.5722828211596187,3.624090692220515,3.594901566476022,3.602120987884684,right,1
S02,S02::T01,A,0.6,0.6591715511081137,0.547806035640711,3.6237214912960103,3.64308476514656,3.6554648042060336,right,1
S02,S02::T01,A,0.6166666666666667,0.6823444455130937,0.46450209851596985,3.6625029302757937,3.7085678752070477,3.681726421636442,right,1
S02,S02::T01,A,0.6333333333333333,0.6352722971391321,0.43072215154053295,3.716615438512477,3.7411158627199823,3.753672031299677,right,1
S02,S02::T01,A,0.65,0.6622944460690897,0.4340305354576598,3.7236035737724418,3.6792500316840293,3.7010222024318473,right,1
S02,S02::T01,A,0.6666666666666666,0.6829693269290741,0.49583758009509493,3.804772294733849,3.7959394148389642,3.795526808846488,right,1
S02,S02::T01,A,0.6833333333333333,0.6557124007254663,0.4368200128215023,3.8267640615639786,3.791349329163228,3.835622997936205,right,1
S02,S02::T01,A,0.7,0.6687948029457248,0.4649740594074344,3.6787666552337175,3.6650178338349964,3.678332801984032,right,1
S02,S02::T01,A,0.7166666666666667,0.6239320898800845,0.4899064402353097,3.753264725130198,3.7097825710392187,3.7465244243819242,right,1
S02,S02::T01,A,0.7333333333333333,0.6218030432340529,0.4790791617707308,3.8158626797111674,3.8192550946253756,3.8030599433861747,right,1
S02,S02::T01,A,0.75,0.6917847906827679,0.4863102772674399,3.7939539770091435,3.74679355792175,3.7591603770345072,right,1
S02,S02::T01,A,0.7666666666666667,0.6342381280074494,0.4107830974781241,3.750970453074246,3.7909985975710683,3.768650360638535,right,1
S02,S02::T01,A,0.7833333333333333,0.6443444788671091,0.474247059169647,3.6958782346330388,3.7005992824903355,3.722307330093666,right,1
S02,S02::T01,A,0.8,0.5801889048672807,0.4708112063239857,3.7092783176085735,3.68863207867909,3.717231648186849,center,1
S02,S02::T01,A,0.8166666666666667,0.5876479481264899,0.4753704329484077,3.7978952045396523,3.785936911337603,3.762105358206046,center,1
S02,S02::T01,A,0.8333333333333334,0.6280322189988324,0.4666691428012023,3.7534089572588174,3.7541566864783027,3.807919621560647,right,1
S02,S02::T01,A,0.85,0.5822418150700959,0.38887756688243574,3.6660076549489675,3.694763766634599,3.682371642730994,center,1
S02,S02::T01,A,0.8666666666666667,0.5270299534813478,0.3438807285457932,3.7500219848098046,3.768234835741669,3.73303835594421,center,1
S02,S02::T01,A,0.8833333333333333,0.5303452376730411,0.4380638942090574,3.8518907537256175,3.8180362700538355,3.8448212231388084,center,1
S02,S02::T01,A,0.9,0.5506007045951026,0.4772296948192476,3.7297257639380312,3.6902753993593977,3.7192787127355946,center,1
S02,S02::T01,A,0.9166666666666666,0.5988892969186018,0.39058976354579134,3.7133923432848714,3.6941271367024373,3.7343552825221584,center,1
S02,S02::T01,A,0.9333333333333333,0.5535007523429968,0.3865523617481148,3.7422743125019617,3.7492253547184244,3.7648770019085926,center,1
S02,S02::T01,A,0.95,0.4988740535355531,0.41649597332630933,3.7287124922933423,3.787361979361497,3.743120086963271,center,1
S02,S02::T01,A,0.9666666666666667,0.5156542328846151,0.44491642086865574,3.6929925237548606,3.6992795218579633,3.6905871959296648,center,1
S02,S02::T01,A,0.9833333333333333,0.5091700314174925,0.4295590116284838,3.681554202826728,3.717243367618326,3.6776519932788068,center,1
S02,S02::T01,A,1.0,0.43894031724273025,0.35946843412889723,3.7488356604653283,3.7913769883585653,3.772623064288165,center,1
S02,S02::T01,A,1.0166666666666666,0.48696351604684573,0.3827849043478746,3.593140229895451,3.611047192126208,3.6145147503615838,center,1
S02,S02::T01,A,1.0333333333333334,0.46648927602608137,0.37560662593122723,3.592225000469214,3.54609214853486,3.579848599431142,center,1
S02,S02::T01,A,1.05,0.4641431438663754,0.4128966840058275,3.708031594167951,3.717837717868738,3.7176955421842024,center,1
S02,S02::T01,A,1.0666666666666667,0.4288366105540269,0.41694713776573805,3.7291251157381455,3.7109109164854774,3.716512475967445,center,1
S02,S02::T01,A,1.0833333333333333,0.46414204143370336,0.35752067860294545,3.643373051624338,3.619922307681714,3.572872994534951,center,1
S02,S02::T01,A,1.1,0.42753162924335436,0.3581221125598812,3.6187619643777893,3.6767659166957087,3.6738183825631134,center,1
S02,S02::T01,A,1.1166666666666667,0.40605693466620685,0.3948025846978882,3.647226422633725,3.6419292827798437,3.6333779329246507,center,1
S02,S02::T01,A,1.1333333333333333,0.48929306414647844,0.3755637312756078,3.6305074420227994,3.5242252558464884,3.595743117256055,center,1
S02,S02::T01,A,1.15,0.40282370419531927,0.3549348193829752,3.5733839257945808,3.6388076136639906,3.600248258609368,center,1
S02,S02::T01,A,1.1666666666666667,0.3598471460249864,0.3649073081966486,3.7265760854983174,3.7533394318678215,3.696202505586765,left,1
S02,S02::T01,A,1.1833333333333333,0.44234946268001335,0.400901975810113,3.6635281328032936,3.5900634499881217,3.622156754899168,center,1
S02,S02::T01,A,1.2,0.4412728100215851,0.36674337037568294,3.6312509670930595,3.598309321176333,3.605378615053057,center,1
S02,S02::T01,A,1.2166666666666666,0.35058619547368486,0.3743321409762929,3.599547776344755,3.595730051646846,3.594328992912232,left,1
S02,S02::T01,A,1.2333333333333334,0.36202146008263736,0.35113585360156463,3.509094687833227,3.5081758003626584,3.520762048885067,left,1
S02,S02::T01,A,1.25,0.3640576836104873,0.3989657921682377,3.550786000630842,3.517803516896457,3.531411374272537,left,1
S02,S02::T01,A,1.2666666666666666,0.34971228649472014,0.3601219908758593,3.5415978895941174,3.5483349718220567,3.5362060773117574,left,1
S02,S02::T01,A,1.2833333333333334,0.3091749609673314,0.3877996520005954,3.4736658398132216,3.4798634647182243,3.4869977889841373,left,1
S02,S02::T01,A,1.3,0.3140894055829354,0.38507208060124964,3.59566408309044,3.5243906156988176,3.5668880260882014,left,1
S02,S02::T01,A,1.3166666666666667,0.4213865448021599,0.36626816554291614,3.583185282713963,3.5665387324113658,3.600001805742461,center,1
S02,S02::T01,A,1.3333333333333333,0.3202228407705626,0.3515822209767832,3.5269356670306826,3.589106145073614,3.5215097719541117,left,1
S02,S02::T01,A,1.35,0.3184156233442047,0.3792633400197247,3.4440067366290887,3.5053949598659915,3.4747268201455195,left,1
S02,S02::T01,A,1.3666666666666667,0.36002667867157023,0.3725636496423394,3.5090143302242502,3.420057361873424,3.4735048541176625,left,1
S02,S02::T01,A,1.3833333333333333,0.31250884294032144,0.42033740766324257,3.5804651364875606,3.6134899137514314,3.61401878436458,left,1
S02,S02::T01,A,1.4,0.30268738591583416,0.3569782982378595,3.456081736575251,3.4877241432069583,3.4807704956213654,left,1
S02,S02::T01,A,1.4166666666666667,0.28679643703673824,0.4151217898637936,3.474783089960045,3.458240331495182,3.4406275420404984,left,1
S02,S02::T01,A,1.4333333333333333,0.33984473481216604,0.43305801683079603,3.4180069205374384,3.437110129437836,3.4229263816633275,left,1
S02,S02::T01,A,1.45,0.326614697966491,0.4161844086682595,3.491066641421133,3.4505883919165474,3.482271181141654,left,1
S02,S02::T01,A,1.4666666666666666,0.35745098146893534,0.42177025921691713,3.5672147514105843,3.5939619553676216,3.5822662300818773,left,1
S02,S02::T01,A,1.4833333333333334,0.3025534674319809,0.3896518288137427,3.5815666880947905,3.591340533953936,3.583278728406282,left,1
S02,S02::T02,B,0.0,0.53115290123337,0.6801321313134506,3.6760398668802026,3.7037893221384843,3.6933018594743814,center,2
S02,S02::T02,B,0.016666666666666666,0.42475153719330055,0.6503388063858332,3.711496582496699,3.70377310196226,3.7310077699770194,center,2
S02,S02::T02,B,0.03333333333333333,0.5706748421649553,0.611760676246983,3.632631803863554,3.661780079450513,3.666268550678712,center,2
S02,S02::T02,B,0.05,0.46138885157709636,0.5940491525976113,3.616438546107286,3.610870367941498,3.5922560840357747,center,2
S02,S02::T02,B,0.06666666666666667,0.537831917698371,0.6191714639278093,3.721046886318022,3.712761361795021,3.711086494025922,center,2
S02,S02::T02,B,0.08333333333333333,0.5519458297378883,0.6529937914753896,3.701350932836414,3.7128572536308515,3.7165060705271245,center,2
S02,S02::T02,B,0.1,0.5505021734734429,0.6591485881351056,3.709340998065876,3.7437917713793656,3.741161030269771,center,2
S02,S02::T02,B,0.11666666666666667,0.5710766051343653,0.6134025606233269,3.6552259483772187,3.5897862539371213,3.631570715649784,center,2
S02,S02::T02,B,0.13333333333333333,0.5535095902618294,0.6262344938477338,3.6758664993282153,3.5890620733229577,3.6442431327747546,center,2
S02,S02::T02,B,0.15,0.5561258250810406,0.5599481494595668,3.537638565344093,3.5300940472079554,3.5583004655696593,center,2
S02,S02::T02,B,0.16666666666666666,0.5863053607913812,0.6037673407426207,3.703844699827267,3.712866621476362,3.723107092538559,center,2
S02,S02::T02,B,0.18333333333333332,0.6040314596921894,0.6575108692247496,3.769907435035207,3.7135089735736475,3.740013054310545,right,2
S02,S02::T02,B,0.2,0.5816445191589955,0.5991493955945912,3.6284419456254784,3.6329549011854647,3.652916967333078,center,2
S02,S02::T02,B,0.21666666666666667,0.6243554149693189,0.6175397231805767,3.653860491896808,3.651609471071675,3.6690968175487164,right,2
S02,S02::T02,B,0.23333333333333334,0.5900198940099187,0.6302589826219771,3.6505046741299796,3.6900593958122467,3.685273069945346,center,2
S02,S02::T02,B,0.25,0.606519033916226,0.6246219337345035,3.791693387955635,3.819781192982105,3.796578243438291,right,2
S02,S02::T02,B,0.26666666666666666,0.6250989539626169,0.5963859917773204,3.7881872427270635,3.718442191083553,3.758938612280707,right,2
S02,S02::T02,B,0.2833333333333333,0.655243899043503,0.5701196481663343,3.814403718347088,3.7879008981184743,3.776687209923489,right,2
S02,S02::T02,B,0.3,0.6344357295315861,0.5107219047098686,3.733738344265877,3.6998061533985505,3.7036494173292085,right,2
S02,S02::T02,B,0.31666666666666665,0.6643358281834477,0.5423065663998088,3.7050750173926272,3.702979572825418,3.6904503151530177,right,2
S02,S02::T02,B,0.3333333333333333,0.7119530658419361,0.5683949834477939,3.820359162122593,3.771583612414121,3.788314698129433,right,2
S02,S02::T02,B,0.35,0.6433263321603417,0.6004365170747012,3.611879295380071,3.6206435020523116,3.6283872061305744,right,2
S02,S02::T02,B,0.36666666666666664,0.7096070653464488,0.5786118211307972,3.797126578285747,3.801499889564372,3.764733236170892,right,2
S02,S02::T02,B,0.38333333333333336,0.6213528946267206,0.6073923066409375,3.6334641415759545,3.674772899989019,3.6626218723757185,right,2
S02,S02::T02,B,0.4,0.6934158063758575,0.5205999572623752,3.79289772411689,3.787863775041524,3.79481792678218,right,2
S02,S02::T02,B,0.4166666666666667,0.6666774021626493,0.49675021441512873,3.798179422240959,3.8312552906227677,3.7857940803300623,right,2
S02,S02::T02,B,0.43333333333333335,0.7494403733552258,0.5755047318471078,3.7239100561895637,3.697827453929267,3.710083799533227,right,2
S02,S02::T02,B,0.45,0.6595203633351904,0.6122323859842949,3.7685801166112896,3.796964125972725,3.785061632115946,right,2
S02,S02::T02,B,0.4666666666666667,0.6494006374515647,0.5523083890321894,3.7187591363162364,3.7406183200699608,3.7128681372557377,right,2
S02,S02::T02,B,0.48333333333333334,0.716135924127541,0.5216070235221832,3.7617274241481766,3.7331515128700223,3.7272748072525905,right,2
S02,S02::T02,B,0.5,0.6939001028529981,0.5669584747991183,3.7910233197960634,3.8176733279984894,3.776165888143552,right,2
S02,S02::T02,B,0.5166666666666667,0.6819033957116983,0.5803901340726942,3.796194776641937,3.741239474451066,3.7639957613808996,right,2
S02,S02::T02,B,0.5333333333333333,0.5939492901146463,0.4839117512966657,3.8431026874913536,3.8447359226823408,3.8790383049967683,center,2
S02,S02::T02,B,0.55,0.691050386111099,0.5094476891830284,3.9110440345192563,3.96462835407803,3.9551190128736886,right,2
S02,S02::T02,B,0.5666666666666667,0.6717027956666393,0.5517045916496021,3.8088129666032313,3.857164824548829,3.8403357075121063,right,2
S02,S02::T02,B,0.5833333333333334,0.6762055035090485,0.5201161348994362,3.829179939904297,3.8735472675266336,3.849929593314921,right,2
S02,S02::T02,B,0.6,0.6432283626457438,0.4786775062725864,3.9203531042446143,3.908474210385214,3.9048331441042987,right,2
S02,S02::T02,B,0.6166666666666667,0.7130026756811448,0.4910932345713365,3.8614942435667206,3.817904001698464,3.850533387743684,right,2
S02,S02::T02,B,0.6333333333333333,0.6631673428903747,0.46561492724171044,3.843773544621424,3.891458562615473,3.9059455458785615,right,2
S02,S02::T02,B,0.65,0.6509687072069363,0.4404635188514738,3.7849902525543624,3.741153545534069,3.774753239402817,right,2
S02,S02::T02,B,0.6666666666666666,0.6004737344413273,0.49738773230788647,3.869378160076353,3.867979238575604,3.854060509781067,right,2
S02,S02::T02,B,0.6833333333333333,0.6431099853518873,0.43624289299035623,3.812503427697191,3.8160131178320804,3.8105915683563527,right,2
S02,S02::T02,B,0.7,0.6063770073176497,0.4722737188583997,3.791630366783632,3.797501623318865,3.795070640292583,right,2
S02,S02::T02,B,0.7166666666666667,0.6867335290210428,0.4388546403372367,3.939609712836492,3.997724444667788,3.9725572324807406,right,2
S02,S02::T02,B,0.7333333333333333,0.6414102115069169,0.48165920617220637,3.9096019266245348,3.9144567302531175,3.902235747993952,right,2
S02,S02::T02,B,0.75,0.6050248459492641,0.44920728011342237,3.998266066185853,3.9797912416818573,4.018301543549533,right,2
S02,S02::T02,B,0.7666666666666667,0.612966794005346,0.44782086432530055,4.046797272130777,3.9790661939841345,4.017267721391813,right,2
S02,S02::T02,B,0.7833333333333333,0.6629433730508382,0.3983088143657879,3.9151791940627745,3.9207004305987243,3.9248268126272725,right,2
S02,S02::T02,B,0.8,0.6095793821337979,0.45555378039423056,3.9090814806480187,3.911021528215294,3.9041817364981855,right,2
S02,S02::T02,B,0.8166666666666667,0.5964474069030331,0.42754146063539716,3.8814812061467014,3.846129756765414,3.883287041450787,center,2
S02,S02::T02,B,0.8333333333333334,0.6538562810172013,0.4105045115988714,3.7722128430819883,3.7768580233922298,3.7804519236319245,right,2
S02,S02::T02,B,0.85,0.5935541108205301,0.44855386928685453,3.904134383440797,3.896656591208976,3.892027487811557,center,2
S02,S02::T02,B,0.8666666666666667,0.6037387282458015,0.46130836793535207,3.930818225455263,3.9234565663809886,3.9037520814711333,right,2
S02,S02::T02,B,0.8833333333333333,0.5510516828373776,0.48428501541227326,3.8416778638693847,3.8752796462606782,3.874913567379622,center,2
S02,S02::T02,B,0.9,0.5411438073266807,0.4283581770382009,3.86091778894104,3.8371947700648947,3.8511831407185815,center,2
S02,S02::T02,B,0.9166666666666666,0.5749679012154542,0.4259345670571553,3.9340073612509125,3.8824723075425185,3.8975264248758186,center,2
S02,S02::T02,B,0.9333333333333333,0.5346022504943537,0.3815124501458369,3.839428955701524,3.827344358291397,3.87302962783712,center,2
S02,S02::T02,B,0.95,0.5395625775378744,0.3872332887024514,3.8822327738514146,3.882356005064667,3.8951790444052534,center,2
S02,S02::T02,B,0.9666666666666667,0.5153855800407694,0.44794830984241707,3.8083838101235448,3.762522345046686,3.819001586151476,center,2
S02,S02::T02,B,0.9833333333333333,0.508262859955819,0.38868454880305686,3.980910789018773,4.009437587092222,3.981715675358126,center,2
S02,S02::T02,B,1.0,0.4941705541765978,0.4644600633545678,3.8745952004365534,3.9058771625549453,3.8916917191251588,center,2
S02,S02::T02,B,1.0166666666666666,0.4433903044256795,0.35555560402759945,3.8232521447382646,3.8182238583665176,3.8395915272733476,center,2
S02,S02::T02,B,1.0333333333333334,0.5256634829610328,0.39073369734034036,3.8251283281678647,3.809691870660142,3.7921648366648064,center,2
S02,S02::T02,B,1.05,0.4497010318226992,0.38715388333765255,3.792493766756652,3.828829286987403,3.770835651096301,center,2
S02,S02::T02,B,1.0666666666666667,0.41953029352692,0.3681804855096015,3.8657506299432436,3.865353998019778,3.865974411161025,center,2
S02,S02::T02,B,1.0833333333333333,0.45506348948228287,0.3788664673932099,3.787449221874918,3.8199010050169013,3.7840165689400473,center,2
S02,S02::T02,B,1.1,0.4202377615131775,0.3809476591838502,3.8252519183873535,3.7793416307962913,3.801635315165554,center,2
S02,S02::T02,B,1.1166666666666667,0.47846311446024725,0.39185034118200046,3.793211502799308,3.8231439349920406,3.813779009853131,center,2
S02,S02::T02,B,1.1333333333333333,0.4480370443240087,0.38138590235973646,3.7597714566032683,3.75884426754284,3.7471049770357765,center,2
S02,S02::T02,B,1.15,0.39657146853148273,0.41926908525983453,3.799770556247165,3.7812614510072806,3.7860313072019425,left,2
S02,S02::T02,B,1.1666666666666667,0.3778603496379057,0.46891085743678124,3.6660949249871186,3.6667925865769417,3.650677229758886,left,2
S02,S02::T02,B,1.1833333333333333,0.42331568094125266,0.4070964747737584,3.673924534595201,3.6648452901156086,3.6962874233869836,center,2
S02,S02::T02,B,1.2,0.36867138088081625,0.3943438523822347,3.6365241137499353,3.620372780982016,3.6306013678528877,left,2
S02,S02::T02,B,1.2166666666666666,0.33760431891708975,0.3454434411213579,3.678704481142465,3.7340565183768244,3.714695651654943,left,2
S02,S02::T02,B,1.2333333333333334,0.3202447056391464,0.3606897023098071,3.7176432969359814,3.741966694672064,3.707098988810658,left,2
S02,S02::T02,B,1.25,0.39627942234462266,0.32039169818532726,3.8302671846071576,3.8334935437242166,3.831603565902603,left,2
S02,S02::T02,B,1.2666666666666666,0.3104238360212685,0.3967126342248565,3.6375998496484048,3.7089590556966057,3.6736931418200713,left,2
S02,S02::T02,B,1.2833333333333334,0.3176331940767949,0.32847411342763133,3.739523401516288,3.7464478279249285,3.7241110925403036,left,2
S02,S02::T02,B,1.3,0.3773037896983856,0.404545542833571,3.729354995749866,3.7341072460295814,3.735645426881009,left,2
S02,S02::T02,B,1.3166666666666667,0.3759660416945552,0.3550945793076234,3.7981226469823466,3.770947773792739,3.7899959509382373,left,2
S02,S02::T02,B,1.3333333333333333,0.30193191068596975,0.39502733596233763,3.7102602643835128,3.7796232184485317,3.729817412495729,left,2
S02,S02::T02,B,1.35,0.3169838804023892,0.401861397018654,3.7521520755074453,3.7262949262203637,3.7437449250698944,left,2
S02,S02::T02,B,1.3666666666666667,0.36840676108921666,0.31912676261009754,3.767612915499714,3.773753956259806,3.80342812817293,left,2
S02,S02::T02,B,1.3833333333333333,0.33804850237929285,0.35884203174265983,3.601175859038494,3.568974799361109,3.5932150569828667,left,2
S02,S02::T02,B,1.4,0.31133296246490855,0.4009295979121168,3.6290342910999254,3.6508598435459416,3.65642668768331,left,2
S02,S02::T02,B,1.4166666666666667,0.3289616315870796,0.40710183873776545,3.6750485448288304,3.6981606384144388,3.666389327441654,left,2
S02,S02::T02,B,1.4333333333333333,0.33726204678131944,0.4204660879469401,3.662321570347071,3.665394663526119,3.6832033393078096,left,2
S02,S02::T02,B,1.45,0.28240080253969546,0.38286524107780284,3.656560492018292,3.6351802543915714,3.647705026139672,left,2
S02,S02::T02,B,1.4666666666666666,0.2841258049909697,0.39411000825409004,3.7688158096732254,3.7361677616033533,3.7482586757051743,left,2
S02,S02::T02,B,1.4833333333333334,0.35793990258727804,0.4625115454972487,3.612381982129662,3.6278162231184923,3.646058046514837,left,2
S02,S02::T03,A,0.0,0.44498292819966717,0.6063608432358729,3.515025381438872,3.5333405897185077,3.5135685005514525,center,3
S02,S02::T03,A,0.016666666666666666,0.49020470321583853,0.6241396583800318,3.5328894572892042,3.5292061047062475,3.499180179961619,center,3
S02,S02::T03,A,0.03333333333333333,0.5350055913432227,0.6222305056137222,3.4706205395670207,3.4788791190001285,3.507213739960968,center,3
S02,S02::T03,A,0.05,0.5293202928691059,0.626788107299044,3.6171158917612853,3.622758621854522,3.6078275683457015,center,3
S02,S02::T03,A,0.06666666666666667,0.5326618636567803,0.5015083026958558,3.5427923450299392,3.56957390415873,3.5356649686801416,center,3
S02,S02::T03,A,0.08333333333333333,0.5011359353504251,0.613800030190072,3.6396441916200963,3.5976877958043794,3.599652895577612,center,3
S02,S02::T03,A,0.1,0.5283161089513335,0.560030287885434,3.5213489794679025,3.5449354387887113,3.5166762574851234,center,3
S02,S02::T03,A,0.11666666666666667,0.5502270253111021,0.7101784706287266,3.5946044700236954,3.5459703181842332,3.5720378417868,center,3
S02,S02::T03,A,0.13333333333333333,0.5811485211521398,0.6409655139737606,3.570535526053285,3.558336137265718,3.6041659557812773,center,3
S02,S02::T03,A,0.15,0.669468610186785,0.6439682912665367,3.631005773849717,3.6159814431601798,3.631417301523812,right,3
S02,S02::T03,A,0.16666666666666666,0.5652347883999508,0.6259976176987415,3.478374347788163,3.456134107083306,3.4961463175628134,center,3
S02,S02::T03,A,0.18333333333333332,0.6302420423644608,0.6307429308371583,3.435232091934299,3.3974893386245433,3.4368377129657066,right,3
S02,S02::T03,A,0.2,0.5645998359330374,0.5734185719288137,3.4864720755296807,3.5074780002196393,3.5170222088854635,center,3
S02,S02::T03,A,0.21666666666666667,0.5761730853845956,0.6300142245065831,3.6115170785921586,3.600353983234015,3.599865255018839,center,3
S02,S02::T03,A,0.23333333333333334,0.5505489004503797,0.6297596628913348,3.6336073664775945,3.6141554532865423,3.6162659820895415,center,3
S02,S02::T03,A,0.25,0.5989857114934699,0.6031753285028845,3.517941436465433,3.5204141708801897,3.5292415506117263,center,3
S02,S02::T03,A,0.26666666666666666,0.6693769665397306,0.6209541651424999,3.5242484770840075,3.5480824058366065,3.5478068592460876,right,3
